
4.12461, 25.4595
4.07206, 25.4609
4.0194, 25.4615
3.96665, 25.4609
3.91385, 25.4591
3.86101, 25.4567
3.80812, 25.4539
3.75522, 25.4502
3.70236, 25.4454
3.64959, 25.4393
3.59692, 25.432
3.54431, 25.424
3.49173, 25.4157
3.43917, 25.4069
3.38664, 25.3979
3.33403, 25.389
3.28138, 25.3804
3.22867, 25.3719
3.17584, 25.3641
3.12293, 25.3568
3.07042, 25.3499
2.99776, 25.342
2.93004, 25.3381
2.86089, 25.3373
2.7902, 25.3383
2.71822, 25.3404
2.64514, 25.3436
2.57111, 25.3477
2.49631, 25.353
2.44608, 25.3572
2.39557, 25.3616
2.34476, 25.3657
2.29369, 25.3695
2.24239, 25.3734
2.19089, 25.3771
2.13919, 25.3806
2.08729, 25.3837
2.03524, 25.3866
1.98304, 25.3894
1.9307, 25.3917
1.87823, 25.3937
1.82564, 25.395
1.77294, 25.3958
1.72016, 25.3959
1.6673, 25.3954
1.61438, 25.3944
1.56141, 25.3931
1.50838, 25.3917
1.45531, 25.39
1.40222, 25.3874
1.35057, 25.384
1.2993, 25.3793
1.24796, 25.3735
1.19652, 25.367
1.14493, 25.3602
1.09324, 25.3532
1.04151, 25.3455
0.989697, 25.3376
0.937731, 25.3299
0.885637, 25.3225
0.833425, 25.3152
0.781104, 25.3081
0.728681, 25.3012
0.676162, 25.2945
0.624962, 25.2883
0.552721, 25.2813
0.485317, 25.2778
0.416446, 25.2772
0.346009, 25.2783
0.27424, 25.2803
0.201354, 25.2837
0.12752, 25.2883
0.0529082, 25.2943
0.00282891, 25.2993
-0.0474894, 25.3049
-0.0980696, 25.3106
-0.148916, 25.3163
-0.199976, 25.322
-0.251269, 25.3275
-0.302788, 25.3327
-0.354528, 25.3373
-0.406448, 25.3416
-0.458534, 25.3456
-0.510773, 25.3492
-0.563166, 25.3522
-0.6157, 25.3545
-0.668365, 25.3556
-0.721126, 25.3559
-0.773964, 25.3554
-0.826849, 25.3538
-0.879774, 25.3515
-0.932739, 25.3488
-0.985227, 25.3453
-1.03634, 25.3409
-1.08606, 25.3354
-1.16021, 25.3245
-1.20987, 25.3159
-1.25973, 25.3068
-1.30975, 25.297
-1.35992, 25.2868
